CAR_ID,VIN,MODEL_YEAR,VEHICLE_CONFIG,DOORS,STATE,STATE_AB,COUNTRY,PART_NUMBER,BATTERY_SERIAL_NUMBER
4571,8r4qh8r48r4q88832,2016,sedan,4,Utah,UT,USA,90AH5372022,90AH537202289464
4572,4ngut4ng4ngu34440,2001,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202260411
4573,3hsve3hs3hsv23551,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201851303
4574,5sfas5sf5sfa45095,2004,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201859676
4575,4n7k74n74n7k34388,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201912722
4577,14w0o14w14w001719,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201811014
4578,4lhp94lh4lhp34146,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202266017
4579,16upg16u16up11975,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201971053
4580,11nrf11n11nr01269,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201814900
4581,6br076br6br066437,2008,sedan,4,New Mexico,NM,USA,62AHQ272019,62AHQ27201991822
4582,2bouf2bo2bou12603,1995,suv,2,Florida,FL,USA,47AHH222018,47AHH22201811132
4583,149qm149149q01646,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201818650
4584,4lsue4ls4lsu34115,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202290812
4585,3fhnh3fh3fhn23215,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201832386
4586,8me7k8me8me778012,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202158642
4587,4ke6j4ke4ke634005,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201865231
4588,3eaz13ea3eaz23124,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202095342
4589,6e4gd6e46e4g66917,2010,sedan,4,North Carolina,NC,USA,49AHT232018,49AHT23201810777
4590,6zf326zf6zf356224,2007,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201973417
4591,4mdwz4md4mdw34202,2001,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201937822
4592,7imyx7im7imy77512,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202162054
4593,3gjro3gj3gjr23395,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201930132
4594,4owjg4ow4owj34552,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202130868
4596,7hvo37hv7hvo67259,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201819381
4598,7meiv7me7mei77978,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202144973
4599,297iu297297i12315,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201892465
4600,4lvvj4lv4lvv34143,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202274489
4602,6ebyl6eb6eby66920,2010,sedan,4,North Carolina,NC,USA,49AHT232018,49AHT23201842657
4603,7fplm7fp7fpl67041,2010,sedan,4,North Dakota,ND,USA,46AHK222018,46AHK22201877080
4604,29blw29b29bl12340,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201827001
4605,5txfe5tx5txf45250,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202161252
4606,8rm1z8rm8rm188802,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202296117
4607,12qw612q12qw01433,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202014613
4608,7ihtu7ih7iht77398,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202113851
4609,6zwsb6zw6zws56142,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202089700
4610,3ej9d3ej3ej923126,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202092069
4611,10kwo10k10kw01011,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202110884
4612,158zw158158z01844,1992,suv,2,California,CA,USA,90AHC372022,90AHC37202215868
4613,7idwv7id7idw77417,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202164218
4615,4qohi4qo4qoh44871,2003,suv,2,Michigan,MI,USA,70AHK302020,70AHK30202044069
4617,6yvql6yv6yvq56063,2007,sedan,4,New Hampshire,NH,USA,47AHT222018,47AHT22201839316
4618,8mot58mo8mot78072,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201831553
4619,3hgc43hg3hgc23489,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201817759
4620,27xpo27x27xp12066,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202150657
4621,8pzgb8pz8pzg88547,2015,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201936388
4622,3eso03es3eso23052,1997,suv,2,Idaho,ID,USA,55AHQ252019,55AHQ25201911686
4623,6a6tu6a66a6t56232,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201935069
4624,6a2z66a26a2z56354,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202060883
4625,5sgxg5sg5sgx45117,2004,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201874543
4626,5tahu5ta5tah45273,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202142811
4627,12xul12x12xu01349,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201822416
4629,7ifzh7if7ifz77479,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202187036
4630,13nzx13n13nz01469,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201979732
4631,4kwzs4kw4kwz34017,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201851171
4632,15glq15g15gl01815,1992,suv,2,California,CA,USA,90AHC372022,90AHC37202298863
4633,8pmxb8pm8pmx88460,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202048231
4634,11ser11s11se01178,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201818452
4636,8robv8ro8rob88737,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201951104
4637,4odi14od4odi44603,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202140546
4638,6ex7x6ex6ex766847,2010,sedan,4,North Carolina,NC,USA,83AHK352021,83AHK35202133202
4639,5v3lk5v35v3l55640,2005,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201871384
4640,27kuz27k27ku12117,1993,suv,2,Connecticut,CT,USA,65AHK282020,65AHK28202079780
4642,10qhs10q10qh01117,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201848286
4643,5v3vm5v35v3v55505,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202114055
4644,7iyiq7iy7iyi77455,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202114141
4645,5x8l45x85x8l55912,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201849489
4646,12iyo12i12iy01413,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202063494
4647,5vker5vk5vke55556,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202129159
4648,14eyb14e14ey01686,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201834366
4649,3gjvx3gj3gjv23433,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201846063
4650,27oos27o27oo12102,1993,suv,2,Connecticut,CT,USA,65AHK282020,65AHK28202070863
4651,8rrho8rr8rrh88816,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202261420
4652,11wdn11w11wd01177,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201865673
4653,3fnug3fn3fnu23247,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201818692
4654,8nqyz8nq8nqy78189,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202170832
4656,11buu11b11bu01163,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201869836
4657,4loxe4lo4lox34158,2000,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201928380
4658,3jepa3je3jep33816,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201891886
4660,2clik2cl2cli22829,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201933653
4662,5unee5un5une45439,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201856519
4664,6aahp6aa6aah56234,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201971146
4665,6cw7x6cw6cw766640,2009,sedan,4,New York,NY,USA,72AHE312020,72AHE31202046926
4666,6btvm6bt6btv66414,2008,sedan,4,New Mexico,NM,USA,62AHQ272019,62AHQ27201931533
4667,11rbk11r11rb01215,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201817439
4668,6alxg6al6alx56337,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202062394
4669,6aoxb6ao6aox56267,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201975802
4671,3kfa43kf3kfa33912,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201838006
4672,2b1x82b12b1x12696,1995,suv,2,Georgia,GA,USA,92AHE372022,92AHE37202298722
4673,5u4df5u45u4d45403,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201890841
4674,7invg7in7inv77427,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202193505
4675,7gpay7gp7gpa67196,2011,sedan,4,Ohio,OH,USA,74AHQ312020,74AHQ31202053887
4676,4rxog4rx4rxo44985,2003,suv,2,Minnesota,MN,USA,67AHE292020,67AHE29202034000
4677,5y5uf5y55y5u55988,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201893620
4678,3hteu3ht3hte23478,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201884937
4680,6ahwv6ah6ahw56275,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201940695
4681,28mim28m28mi12189,1994,suv,2,Connecticut,CT,USA,80AHK342021,80AHK34202192570
4682,6zhbz6zh6zhb56154,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202048930
4684,5uu4v5uu5uu445455,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201814879
4685,7hurp7hu7hur77375,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201999369
4686,2cu0r2cu2cu022858,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201961319
4687,3gf713gf3gf723410,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201940187
4688,14kxq14k14kx01617,1992,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201944752
4689,15ba815b15ba01788,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202112284
4690,8qe8x8qe8qe888553,2016,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201916476
4691,14ukq14u14uk01715,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201881439
4692,16j3k16j16j301871,1993,suv,2,California,CA,USA,90AHC372022,90AHC37202229771
4693,4lsmx4ls4lsm34083,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202238290
4694,135ul135135u01504,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201935257
4695,2afc22af2afc12583,1995,suv,2,Florida,FL,USA,47AHH222018,47AHH22201894275
4696,5x8cs5x85x8c55916,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201813291
4697,4mfnn4mf4mfn34228,2001,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201955131
4698,278wd278278w12054,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202195242
4699,5uhb65uh5uhb45432,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201876157
4700,12d4l12d12d401361,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202031345
4701,3grbx3gr3grb23394,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201911911
4702,7gphm7gp7gph67231,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201862837
4703,3ecaa3ec3eca23098,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202042616
4704,6ymb76ym6ymb56045,2007,sedan,4,New Hampshire,NH,USA,47AHT222018,47AHT22201825049
4705,8rp6l8rp8rp688781,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202245000
4706,6y1zh6y16y1z56025,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201812291
4707,13tuz13t13tu01551,1991,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201952262
4708,4ryeh4ry4rye44931,2003,suv,2,Michigan,MI,USA,70AHK302020,70AHK30202094023
4709,3idcv3id3idc33734,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201886703
4710,8nzkc8nz8nzk88245,2014,sedan,4,South Dakota,SD,USA,72AHH312020,72AHH31202090892
4711,133dr133133d01449,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202062181
4712,13boe13b13bo01499,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201973125
4714,27u6q27u27u612066,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202123154
4715,8nq578nq8nq588212,2014,sedan,4,South Dakota,SD,USA,72AHH312020,72AHH31202071959
4716,7jjrt7jj7jjr77535,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202141329
4717,7fnto7fn7fnt67094,2010,sedan,4,North Dakota,ND,USA,46AHK222018,46AHK22201859728
4718,8ne1j8ne8ne178147,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202127337
4719,8puqc8pu8puq88460,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202075444
4720,11dfb11d11df01182,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201858818
4721,2dhaw2dh2dha22887,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201974652
4722,5srgv5sr5srg45169,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202136389
4723,5y7ta5y75y7t55965,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201810007
4724,6ztov6zt6zto56196,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202087736
4725,5sbus5sb5sbu45130,2004,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201875674
4726,5ygm35yg5ygm55982,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201817122
4727,5s5ij5s55s5i45153,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202167094
4728,14fsp14f14fs01696,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201812775
4729,8pe7y8pe8pe788545,2015,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201943978
4730,2aqfn2aq2aqf12592,1995,suv,2,Florida,FL,USA,47AHH222018,47AHH22201824002
4731,7iexr7ie7iex77419,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202191497
4732,8pqcu8pq8pqc88486,2015,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201994346
4733,6any96an6any56311,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202096330
4734,2cwe52cw2cwe12769,1996,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202293787
4735,3jat63ja3jat33892,1999,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201873422
4736,8nvbi8nv8nvb88227,2014,sedan,4,South Dakota,SD,USA,72AHH312020,72AHH31202012746
4737,4qfbv4qf4qfb44893,2003,suv,2,Michigan,MI,USA,70AHK302020,70AHK30202052278
4738,7kmuh7km7kmu77782,2013,sedan,4,Pennsylvania,PA,USA,81AHK342021,81AHK34202119072
4739,5x8895x85x8855832,2006,sedan,4,Nebraska,NE,USA,42AHH202018,42AHH20201822564
4741,3ef1g3ef3ef123084,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202020679
4742,5rjog5rj5rjo45023,2003,suv,2,Minnesota,MN,USA,67AHE292020,67AHE29202079416
4743,3kiu33ki3kiu33949,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201816386
4744,3ecwn3ec3ecw23165,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201860838
4746,7l3nb7l37l3n77870,2013,sedan,4,Rhode Island,RI,USA,69AHK302020,69AHK30202095410
4747,6dpbx6dp6dpb66739,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202227048
4748,8qy5m8qy8qy588592,2016,sedan,4,Texas,TX,USA,84AHC352021,84AHC35202179473
4749,6aej46ae6aej56361,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202040925
4751,3gbrd3gb3gbr23335,1998,suv,2,Illinois,IL,USA,99AHH402022,99AHH40202219621
4752,5txum5tx5txu45315,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202114355
4753,5sk7l5sk5sk745131,2004,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201825500
4754,2cfyl2cf2cfy12796,1996,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202226668
4755,3khuq3kh3khu33947,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201844691
4756,5t7od5t75t7o45341,2004,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201888134
4757,11hek11h11he01225,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201898690
4758,16gfo16g16gf11952,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201934968
4759,15pst15p15ps01812,1992,suv,2,California,CA,USA,90AHC372022,90AHC37202262980
4760,120k6120120k01367,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202033022
4761,160h1160160h11915,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201931760
4762,4n3xo4n34n3x34352,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201981984
4763,4lntu4ln4lnt34098,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202246593
4764,3gaw23ga3gaw23399,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201925241
4765,13ui413u13ui01555,1991,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201944580
4766,8mfiz8mf8mfi78080,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201868300
4768,5xyqe5xy5xyq55813,2006,sedan,4,Nebraska,NE,USA,42AHH202018,42AHH20201838641
4769,5wfnj5wf5wfn55663,2006,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201825169
4770,2astj2as2ast12585,1995,suv,2,Florida,FL,USA,47AHH222018,47AHH22201824196
4771,8rrzf8rr8rrz88832,2016,sedan,4,Utah,UT,USA,90AH5372022,90AH537202292292
4772,29oaj29o29oa12446,1994,suv,2,Florida,FL,USA,75AHH322020,75AHH32202091426
4773,7jiob7ji7jio77643,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201913673
4774,29hrp29h29hr12382,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202267831
4775,8poyg8po8poy88411,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202088503
4776,8rydo8ry8ryd88749,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202284925
4777,29ch729c29ch12311,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201857612
4778,11ao711a11ao01217,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201851472
4779,7gsna7gs7gsn67166,2011,sedan,4,Ohio,OH,USA,74AHQ312020,74AHQ31202036511
4781,5uyup5uy5uyu45365,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201844973
4782,3gjui3gj3gju23430,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201827266
4783,5vu0c5vu5vu055628,2005,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201840358
4784,4nwmr4nw4nwm34388,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201912760
4785,6biy06bi6biy66412,2008,sedan,4,New Mexico,NM,USA,62AHQ272019,62AHQ27201934260
4786,8mo2w8mo8mo278010,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202173449
4787,8pd7e8pd8pd788415,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202076091
4788,14ztj14z14zt01675,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201870554
4789,28qeh28q28qe12298,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201853854
4790,5ycgw5yc5ycg55951,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201855604
4791,4pnz74pn4pnz44753,2002,suv,2,Massachusetts,MA,USA,44AH5212018,44AH521201856170
4792,4o2xs4o24o2x34486,2002,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202274640
4794,2byzu2by2byz12725,1995,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202210355
4795,3ezdn3ez3ezd23103,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202094849
4796,5v87p5v85v8755595,2005,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201839882
4797,3ko3s3ko3ko333995,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201885903
4798,7i6gu7i67i6g77486,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202146434
4799,7fb5c7fb7fb567025,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202057734
4800,12njm12n12nj01340,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201838181
4801,3kpnu3kp3kpn33926,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201815076
4802,5tzx75tz5tzx45332,2004,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201815760
4803,5u5nc5u55u5n45455,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201840991
4804,2b0ic2b02b0i12713,1995,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202247236
4805,7lan77la7lan77858,2013,sedan,4,Rhode Island,RI,USA,69AHK302020,69AHK30202015407
4806,16bpc16b16bp11957,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201935536
4807,6brfz6br6brf56385,2008,sedan,4,New Jersey,NJ,USA,65AHQ282020,65AHQ28202065862
4808,3huoo3hu3huo23592,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201832412
4811,3ih4h3ih3ih423692,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202252242
4812,12swp12s12sw01311,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201825526
4813,4kalx4ka4kal34035,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201817227
4814,7kjgw7kj7kjg77781,2013,sedan,4,Pennsylvania,PA,USA,81AHK342021,81AHK34202140394
4815,6dnvx6dn6dnv66757,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202222887
4818,2c9wi2c92c9w22855,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201923732
4819,3gh5o3gh3gh523368,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201993411
4820,159qa159159q01798,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202161514
4821,3euns3eu3eun23119,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202036833
4822,4qrbr4qr4qrb44789,2003,suv,2,Michigan,MI,USA,87AH5362021,87AH536202127853
4823,7fcd67fc7fcd67029,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202079300
4824,6fw0r6fw6fw066970,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202020000
4825,3jhci3jh3jhc33767,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201858948
4828,11r5r11r11r501206,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201836215
4829,2dr4g2dr2dr422942,1996,suv,2,Hawaii,HI,USA,69AH5302020,69AH530202046526
4830,4n3cr4n34n3c34380,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201937740
4831,29cud29c29cu12324,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201899877
4832,13slg13s13sl01543,1991,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201971559
4833,6zizp6zi6ziz56181,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202045699
4834,6zecu6ze6zec56141,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202099492
4835,3kibj3ki3kib33992,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201880154
4836,6ajk36aj6ajk56262,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201946736
4837,3hlgz3hl3hlg23597,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201844691
4838,4ok7p4ok4ok734540,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202138348
4839,3iv7i3iv3iv733730,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201856993
4840,7mdwb7md7mdw77990,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202172856
4842,4o21d4o24o2134510,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202192015
4843,127pq127127p01320,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201887493
4844,5rwaz5rw5rwa45020,2003,suv,2,Minnesota,MN,USA,67AHE292020,67AHE29202064895
4845,10uhd10u10uh01079,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202192887
4846,6dc976dc6dc966696,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202276442
4847,7fpvt7fp7fpv67004,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202035111
4848,8pudm8pu8pud88419,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202091934
4849,7fccs7fc7fcc67025,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202068477
4850,8mha18mh8mha78099,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201839377
4851,8rv2d8rv8rv288715,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201920663
4852,2bnpx2bn2bnp12642,1995,suv,2,Georgia,GA,USA,92AHE372022,92AHE37202249430
4853,2chdy2ch2chd22846,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201938687
4854,4ojbe4oj4ojb44607,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202193781
4856,5vego5ve5veg55503,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202141633
4857,4nbdy4nb4nbd34389,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201980212
4859,6djht6dj6djh66672,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202244886
4860,15e8c15e15e801762,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202127153
4863,6fdii6fd6fdi66955,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202079993
4864,29sb429s29sb12369,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202227134
4865,8mct78mc8mct78041,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201864264
4866,7lnxb7ln7lnx77862,2013,sedan,4,Rhode Island,RI,USA,69AHK302020,69AHK30202044610
4867,27ddg27d27dd12119,1993,suv,2,Connecticut,CT,USA,65AHK282020,65AHK28202091261
4868,7lbuf7lb7lbu77868,2013,sedan,4,Rhode Island,RI,USA,69AHK302020,69AHK30202078275
4870,4m92g4m94m9234289,2001,suv,2,Maine,ME,USA,73AHE312020,73AHE31202091576
4871,12d6i12d12d601298,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201887845
